0.000000000000000e+000,0.0
5.242879851721227e-004,2.245969e-12
1.012569235172123e-003,7.671012e-12
1.500850485172123e-003,1.612242e-11
1.989131735172123e-003,2.819891e-11
2.477412985172123e-003,4.414858e-11
2.965694235172123e-003,6.416925e-11
3.453975485172123e-003,8.832318e-11
3.942256735172123e-003,1.164428e-10
4.430537985172123e-003,1.4804e-10
4.918819235172123e-003,1.822365e-10
5.407100485172123e-003,2.177353e-10
5.895381735172123e-003,2.528517e-10
6.383662985172123e-003,2.856147e-10
6.871944235172123e-003,3.139369e-10
7.360225485172123e-003,3.358356e-10
7.848506735172123e-003,3.49671e-10
8.336787985172123e-003,3.543618e-10
8.825069235172123e-003,3.495333e-10
9.313350485172123e-003,3.355711e-10
9.801631735172123e-003,3.135662e-10
1.028991298517212e-002,2.851649e-10
1.077819423517212e-002,2.523532e-10
1.126647548517212e-002,2.172183e-10
1.175475673517212e-002,1.817279e-10
1.224303798517212e-002,1.475616e-10
1.273131923517212e-002,1.160102e-10
1.321960048517212e-002,8.794593e-11
1.370788173517212e-002,6.385165e-11
1.419616298517212e-002,4.38909e-11
1.468444423517212e-002,2.799883e-11
1.517272548517212e-002,1.597632e-11
1.566100673517212e-002,7.575171e-12
1.614928798517212e-002,2.566727e-12
1.712585048517212e-002,2.18806e-12
1.761413173517212e-002,6.805086e-12
1.810241298517212e-002,1.479156e-11
1.859069423517212e-002,2.637017e-11
1.907897548517212e-002,4.179009e-11
1.956725673517212e-002,6.126046e-11
2.005553798517212e-002,8.486698e-11
2.054381923517212e-002,1.124782e-10
2.103210048517212e-002,1.436534e-10
2.152038173517212e-002,1.775692e-10
2.200866298517212e-002,2.129839e-10
2.249694423517212e-002,2.482604e-10
2.298522548517212e-002,2.814573e-10
2.347350673517212e-002,3.10491e-10
2.396178798517212e-002,3.333507e-10
2.445006923517212e-002,3.483378e-10
2.493835048517212e-002,3.542859e-10
2.542663173517212e-002,3.507209e-10
2.591491298517212e-002,3.379277e-10
2.640319423517212e-002,3.169101e-10
2.689147548517212e-002,2.89252e-10
2.737975673517212e-002,2.569076e-10
2.786803798517212e-002,2.219641e-10
2.835631923517212e-002,1.864165e-10
2.884460048517212e-002,1.519899e-10
2.933288173517212e-002,1.200304e-10
2.982116298517212e-002,9.146537e-11
3.030944423517212e-002,6.682622e-11
3.079772548517212e-002,4.631407e-11
3.128600673517212e-002,2.988901e-11
3.177428798517212e-002,1.736461e-11
3.226256923517212e-002,8.494841e-12
3.275085048517212e-002,3.045152e-12
3.372741298517212e-002,1.817924e-12
3.421569423517212e-002,5.998967e-12
3.470397548517212e-002,1.352453e-11
3.519225673517212e-002,2.460977e-11
3.568053798517212e-002,3.950377e-11
3.616881923517212e-002,5.842551e-11
3.665710048517212e-002,8.148242e-11
3.714538173517212e-002,1.085775e-10
3.763366298517212e-002,1.393162e-10
3.812194423517212e-002,1.729291e-10
3.861022548517212e-002,2.082306e-10
3.909850673517212e-002,2.436324e-10
3.958678798517212e-002,2.772259e-10
4.007506923517212e-002,3.069348e-10
4.056335048517212e-002,3.307251e-10
4.105163173517212e-002,3.468428e-10
4.153991298517212e-002,3.540398e-10
4.202819423517212e-002,3.517433e-10
4.251647548517212e-002,3.401372e-10
4.300475673517212e-002,3.201355e-10
4.349303798517212e-002,2.932555e-10
4.398131923517212e-002,2.614158e-10
4.446960048517212e-002,2.266996e-10
4.495788173517212e-002,1.911255e-10
4.544616298517212e-002,1.564627e-10
4.593444423517212e-002,1.241116e-10
4.642272548517212e-002,9.50551e-11
4.691100673517212e-002,6.987451e-11
4.739928798517212e-002,4.881012e-11
4.788756923517212e-002,3.184862e-11
4.837585048517212e-002,1.881785e-11
4.886413173517212e-002,9.475216e-12
4.935241298517212e-002,3.581196e-12
5.081725673517212e-002,5.252188e-12
5.130553798517212e-002,1.232073e-11
5.179381923517212e-002,2.291713e-11
5.228210048517212e-002,3.728922e-11
5.277038173517212e-002,5.566437e-11
5.325866298517212e-002,7.81701e-11
5.374694423517212e-002,1.047422e-10
5.423522548517212e-002,1.350307e-10
5.472350673517212e-002,1.683196e-10
5.521178798517212e-002,2.034795e-10
5.570006923517212e-002,2.389724e-10
5.618835048517212e-002,2.729253e-10
5.667663173517212e-002,3.032729e-10
5.716491298517212e-002,3.279623e-10
5.765319423517212e-002,3.451883e-10
5.814147548517212e-002,3.536238e-10
5.862975673517212e-002,3.525992e-10
5.911803798517212e-002,3.421966e-10
5.960631923517212e-002,3.23238e-10
6.009460048517212e-002,2.971707e-10
6.058288173517212e-002,2.658731e-10
6.107116298517212e-002,2.314202e-10
6.155944423517212e-002,1.958513e-10
6.204772548517212e-002,1.609773e-10
6.253600673517212e-002,1.282519e-10
6.302428798517212e-002,9.871422e-11
6.351256923517212e-002,7.299635e-11
6.400085048517212e-002,5.137933e-11
6.448913173517212e-002,3.387821e-11
6.497741298517212e-002,2.033665e-11
6.546569423517212e-002,1.051681e-11
6.595397548517212e-002,4.175179e-12
6.741881923517212e-002,4.564325e-12
6.790710048517212e-002,1.117958e-11
6.839538173517212e-002,2.129163e-11
6.888366298517212e-002,3.514598e-11
6.937194423517212e-002,5.297694e-11
6.986022548517212e-002,7.493046e-11
7.034850673517212e-002,1.009734e-10
7.083678798517212e-002,1.307991e-10
7.132506923517212e-002,1.637441e-10
7.181335048517212e-002,1.987348e-10
7.230163173517212e-002,2.342854e-10
7.278991298517212e-002,2.685606e-10
7.327819423517212e-002,2.995102e-10
7.376647548517212e-002,3.250661e-10
7.425475673517212e-002,3.433765e-10
7.474303798517212e-002,3.530385e-10
7.523131923517212e-002,3.532872e-10
7.571960048517212e-002,3.44103e-10
7.620788173517212e-002,3.262135e-10
7.669616298517212e-002,3.009926e-10
7.718444423517212e-002,2.702743e-10
7.767272548517212e-002,2.361213e-10
7.816100673517212e-002,2.0059e-10
7.864928798517212e-002,1.655306e-10
7.913756923517212e-002,1.324495e-10
7.962585048517212e-002,1.024418e-10
8.011413173517212e-002,7.619148e-11
8.060241298517212e-002,5.402196e-11
8.109069423517212e-002,3.59783e-11
8.157897548517212e-002,2.192162e-11
8.206725673517212e-002,1.162016e-11
8.255553798517212e-002,4.827451e-12
8.402038173517212e-002,3.934982e-12
8.450866298517212e-002,1.010052e-11
8.499694423517212e-002,1.973268e-11
8.548522548517212e-002,3.307355e-11
8.597350673517212e-002,5.036306e-11
8.646178798517212e-002,7.176395e-11
8.695006923517212e-002,9.727247e-11
8.743835048517212e-002,1.266237e-10
8.792663173517212e-002,1.592055e-10
8.841491298517212e-002,1.940006e-10
8.890319423517212e-002,2.295761e-10
8.939147548517212e-002,2.641368e-10
8.987975673517212e-002,2.956512e-10
9.036803798517212e-002,3.220405e-10
9.085631923517212e-002,3.4141e-10
9.134460048517212e-002,3.522847e-10
9.183288173517212e-002,3.538065e-10
9.232116298517212e-002,3.458536e-10
9.280944423517212e-002,3.29058e-10
9.329772548517212e-002,3.047164e-10
9.378600673517212e-002,2.746144e-10
9.427428798517212e-002,2.407982e-10
9.476256923517212e-002,2.053375e-10
9.525085048517212e-002,1.701197e-10
9.573913173517212e-002,1.367023e-10
9.622741298517212e-002,1.062367e-10
9.671569423517212e-002,7.945956e-11
9.720397548517212e-002,5.67382e-11
9.769225673517212e-002,3.814941e-11
9.818053798517212e-002,2.357336e-11
9.866881923517212e-002,1.278582e-11
9.915710048517212e-002,5.538394e-12
1.001336629851721e-001,9.043295e-13
1.006219442351721e-001,3.363788e-12
1.011102254851721e-001,9.083011e-12
1.015985067351721e-001,1.823965e-11
1.020867879851721e-001,3.107144e-11
1.025750692351721e-001,4.782251e-11
1.030633504851721e-001,6.867083e-11
1.035516317351721e-001,9.364033e-11
1.040399129851721e-001,1.225062e-10
1.045281942351721e-001,1.547068e-10
1.050164754851721e-001,1.892808e-10
1.055047567351721e-001,2.24849e-10
1.059930379851721e-001,2.59659e-10
1.064813192351721e-001,2.917009e-10
1.069696004851721e-001,3.188894e-10
1.074578817351721e-001,3.392916e-10
1.079461629851721e-001,3.513636e-10
1.084344442351721e-001,3.541562e-10
1.089227254851721e-001,3.474461e-10
1.094110067351721e-001,3.317676e-10
1.098992879851721e-001,3.083374e-10
1.103875692351721e-001,2.788885e-10
1.108758504851721e-001,2.454462e-10
1.113641317351721e-001,2.100899e-10
1.118524129851721e-001,1.747414e-10
1.123406942351721e-001,1.410082e-10
1.128289754851721e-001,1.100977e-10
1.133172567351721e-001,8.280018e-11
1.138055379851721e-001,5.952821e-11
1.142938192351721e-001,4.039201e-11
1.147821004851721e-001,2.529249e-11
1.152703817351721e-001,1.401436e-11
1.157586629851721e-001,6.308413e-12
1.162469442351721e-001,1.9565e-12
1.172235067351721e-001,2.850405e-12
1.177117879851721e-001,8.126519e-12
1.182000692351721e-001,1.681195e-11
1.186883504851721e-001,2.913909e-11
1.191766317351721e-001,4.535503e-11
1.196649129851721e-001,6.565135e-11
1.201531942351721e-001,9.007795e-11
1.206414754851721e-001,1.184486e-10
1.211297567351721e-001,1.50251e-10
1.216180379851721e-001,1.845793e-10
1.221063192351721e-001,2.201089e-10
1.225946004851721e-001,2.55132e-10
1.230828817351721e-001,2.87664e-10
1.235711629851721e-001,3.156172e-10
1.240594442351721e-001,3.370242e-10
1.245477254851721e-001,3.502764e-10
1.250360067351721e-001,3.543358e-10
1.255242879851721e-001,3.488781e-10
1.260125692351721e-001,3.343386e-10
1.265008504851721e-001,3.118511e-10
1.269891317351721e-001,2.830916e-10
1.274774129851721e-001,2.500604e-10
1.279656942351721e-001,2.148429e-10
1.284539754851721e-001,1.793925e-10
1.289422567351721e-001,1.453649e-10
1.294305379851721e-001,1.140235e-10
1.299188192351721e-001,8.62128e-11
1.304071004851721e-001,6.239204e-11
1.308953817351721e-001,4.270654e-11
1.313836629851721e-001,2.707959e-11
1.318719442351721e-001,1.530635e-11
1.323602254851721e-001,7.137946e-12
1.328485067351721e-001,2.34903e-12
1.338250692351721e-001,2.394524e-12
1.343133504851721e-001,7.230538e-12
1.348016317351721e-001,1.544897e-11
1.352899129851721e-001,2.727596e-11
1.357781942351721e-001,4.296029e-11
1.362664754851721e-001,6.270563e-11
1.367547567351721e-001,8.658617e-11
